#
# Transition date estimate for harvardhemlock
#
# Site: harvardhemlock
# Veg Type: DB
# ROI ID Number: 1000
# Aggregation period: 3day
# Year min: 2011
# Year max: 2020
# Final Processing Date: 2020-10-06
# Final Processing Time: 12:08:15
# Spline RMSE gcc_mean: 0.00203
# Spline RMSE gcc_50: 0.00273
# Spline RMSE gcc_75: 0.00257
# Spline RMSE gcc_90: 0.00214
#
site,veg_type,roi_id,direction,gcc_value,transition_10,transition_25,transition_50,transition_10_lower_ci,transition_25_lower_ci,transition_50_lower_ci,transition_10_upper_ci,transition_25_upper_ci,transition_50_upper_ci,threshold_10,threshold_25,threshold_50,min_gcc,max_gcc
harvardhemlock,DB,1000,rising,gcc_50,2016-05-07,2016-05-12,2016-05-18,2016-05-03,2016-05-10,2016-05-16,2016-05-11,2016-05-15,2016-05-19,0.36344,0.36942,0.38106,0.36046,0.39946
harvardhemlock,DB,1000,rising,gcc_50,2017-05-06,2017-05-10,2017-05-16,2017-05-01,2017-05-09,2017-05-14,2017-05-09,2017-05-13,2017-05-17,0.36495,0.3696,0.38125,0.36192,0.39834
harvardhemlock,DB,1000,rising,gcc_50,2018-05-08,2018-05-10,2018-05-14,2018-05-06,2018-05-09,2018-05-12,2018-05-10,2018-05-12,2018-05-15,0.36601,0.37012,0.38076,0.36253,0.3986
harvardhemlock,DB,1000,rising,gcc_50,2019-05-11,2019-05-15,2019-05-20,2019-05-08,2019-05-14,2019-05-18,2019-05-14,2019-05-17,2019-05-21,0.3694,0.37557,0.38956,0.36506,0.41135
harvardhemlock,DB,1000,rising,gcc_50,2020-04-25,2020-05-15,2020-05-22,2020-04-08,2020-05-14,2020-05-20,2020-05-11,2020-05-18,2020-05-23,0.37417,0.38228,0.40053,0.36794,0.43031
harvardhemlock,DB,1000,rising,gcc_mean,2011-05-03,2011-05-09,2011-05-17,2011-04-30,2011-05-07,2011-05-15,2011-05-06,2011-05-12,2011-05-19,0.36417,0.37052,0.38223,0.3602,0.40425
harvardhemlock,DB,1000,rising,gcc_mean,2012-04-23,2012-05-02,2012-05-09,2012-04-18,2012-05-01,2012-05-07,2012-04-30,2012-05-04,2012-05-10,0.36504,0.37018,0.38482,0.36076,0.40434
harvardhemlock,DB,1000,rising,gcc_mean,2013-05-01,2013-05-05,2013-05-10,2013-04-30,2013-05-04,2013-05-08,2013-05-04,2013-05-07,2013-05-11,0.36189,0.3683,0.38111,0.35904,0.39926
harvardhemlock,DB,1000,rising,gcc_mean,2014-05-09,2014-05-13,2014-05-18,2014-05-08,2014-05-12,2014-05-16,2014-05-12,2014-05-14,2014-05-19,0.36303,0.36992,0.38156,0.35981,0.40123
harvardhemlock,DB,1000,rising,gcc_mean,2015-05-04,2015-05-06,2015-05-11,2015-05-03,2015-05-05,2015-05-09,2015-05-06,2015-05-08,2015-05-12,0.36321,0.36805,0.38023,0.36029,0.39523
harvardhemlock,DB,1000,rising,gcc_mean,2016-05-07,2016-05-12,2016-05-18,2016-05-04,2016-05-11,2016-05-16,2016-05-10,2016-05-14,2016-05-19,0.36391,0.36942,0.38138,0.36049,0.39927
harvardhemlock,DB,1000,rising,gcc_mean,2017-05-06,2017-05-10,2017-05-16,2017-05-02,2017-05-09,2017-05-14,2017-05-09,2017-05-13,2017-05-17,0.3648,0.36938,0.38085,0.36153,0.39774
